SEC_NUMBER,ACCOUNT_NUMBER
2e41a54f0c42ea7dc7757d83c6401bd1,b5170ecd1632ea3cd65acf922df38be6
2eea969fd277177e2af8c71b7cd1a13b,b5170ecd1632ea3cd65acf922df38be6
9600247982264cfac3e141bdee1647d4,b655823f79f3873059673147f751f5d2
ec377c378c2663fb0a85951dc1ce4a5c,b728cd0f66c51d37d758f902d972df11
02cd978c2fedd0153f3ac631af2173de,b7713cdcc82638fa2f9b338b4adaa501
ebec03eee32d33067e2bb411ae463b1f,b77c3be231b4c80cd82cdbc942dff6b7
21473b13b1ada8c572d4b139c865aa6e,b8a976c2dacf66a16ec52be2ad4ec6f3
eb2e842e1da0590c847d7478a8b1a6e6,b8bb21a354667733c9ec06c98ee6727b
fd69a94a953628c2e8c83029c4b8635c,b8be06ab8454434393eaab4c857ae85d
97734059f6592a3ba80cb9a30880039f,ba1d24a33ef89e389a649058598c476f
cb7c8b4872d0a9bd30a62496429eb5cd,ba252993c6572d6a8462c9c293d5de40
7681146885c0b06ab14f244aa18b8ea4,bacc2211805d4c7effc7b00df9cc5b26
fbe1ccc8ae5033a52d9532a382833256,bc76a08e3b2ea17490bd042edd99b339
a930fe1be39024342cc4fdf6f8a32b69,bca2f0dff85e53741c5a68a793ee05e5
146ec4c05381b361e407db6bd2895ebc,bd1265185948fa9994224e1a27d1007a
5358a79d4e649047a390fe075557a681,bd15062e8c3792b110eb01e6ca0191bd
3514d7c8df9d2fe72ab2d613072985e6,bdb4fa5d43e7973ef2aa9a71c4e25bd2
b58ab5655df5a46e279469d9c0163e13,bdd9a6a7b33b1e1c0870ad6515e5a773
694ff407f5469490e402efcac45510ed,be49ecb15bdb9c6e263a5af7e010849a
6b11d62f76e80b88d0c9cc4310e8afa9,be84a848627a3f7a41914ee70594a4a2
33107179ad6f119f9010212163f9fb6e,beec26f4b9cb72bd2feb7a7223a504dc
d4c89795e9d550411c91daa06bcab061,bf6e4da33bacd52b4e43be4390c95cfe
9ce66365384170bcaf52951bfdaea34e,bf92696fd23fb09c6b285098904b9f91
2c91dda29da00bd5e1c0ff8465abfe87,bfc421beccd0b2e2bd6d66491b9c5fe0
e09cbae8d322b5c21d7e8e841b0f91c4,c0539d74257ab452d829f14ad3211cb6
2669830d58b096330dc55ffaa684a697,c0539d74257ab452d829f14ad3211cb6
c33cab462ebd6812b6641addb63a3a9f,c0f4f03d91332aab3e86eb59449e73a3
73e5ee89269b7c28749cad3acf93cad4,c161887ba3192a76eca37c29d1531d72
152ef1262eba561cfbcdc0b6f35ea373,c161887ba3192a76eca37c29d1531d72
7264e5f774071575e0c0c1e46aef5f8c,c22f264ec07f212f893bd635e21593bb
173a95fbd7d363d251bb8b2b6d5cfacd,c2519a1a1121f0e9a7f14402ae18e6ef
6077f6cc8d167b7f82d6351151409767,c38d5bafc76c8826058c10b1d86d8ae8
f5e66c268b06e88ad516e5532a91aa47,c38d5bafc76c8826058c10b1d86d8ae8
0a309630502d33bb9c802fd7497ca0ac,c3aacc1a42e070ac5205236fe1266963
028f0261bca4cf7bd634ee7f708fea10,c3fc2fb27b51e7f3d94c380cde39416c
0e3ce87966f6b23766ea5aed25daf6d5,c3fc2fb27b51e7f3d94c380cde39416c
51fd430c239098df90277e558b60c5bc,c4347b976967ea9021dc2837a9f410b4
276e6b1c6e0c7882a8e925b45bdb862d,c43aa93f96af83c16d3a78a5fc27add8
56d45fc0a750a9fbdfdcad9c51bbdfd9,c44111b405d885669dd20edcfb409eeb
d102734846c233f067d29bb495b5a1d6,c44111b405d885669dd20edcfb409eeb
f0953c0441466a9e37a13f350eaeceef,c499fd07261469ef530ef92957cd8f5e
a02258539bd7cb740188bd6b15cc4fe6,c521ca50796f08e993079fb14a73239d
493ac261b395c41da4fe2d4809be85e2,c54035d6feb4bcb680661ea18f5c657b
43ca59cc2d03d3215015c293abc272cb,c5766f9015624ae3209e80da14bd7adb
4c23f0c66df09dce1732e9e89907f654,c5d48ec4f1ce8887bccaa3eeeb9f1d1e
9649cdf1f5fc12886de0bc80a98b0262,c60ebd95d0501f4d3ea442d46741fb01
c06ad46f21f98f7827735eecdd478ebe,c68f30310412dc057f082d8e72c23f5c
facaab296260a4e25a1c9d6bdf82289d,c6bc175a7c5f0df17d7465bb203f0ef2
55c7d1467bd0b17b92b5c13b394dbeb2,c6bd9cf9cf06295f2b95a5de2d611460
d39c4f2953315f04e0fe061494bfca3c,c78101811f4c4c0f55cb19d131ca4922
09682505af6ec893da870c52d90cb33b,c7873600b1049e1f3b4485f21c77540a
96768ea97e2199c73dcfda56ea9f1e25,c7873600b1049e1f3b4485f21c77540a
2d48d6feeabd3f3a8c093589f008bbdf,c79cb6f41f5aeab102be788752162cc2
cd9f7a55d4459ac4509792e6700c9588,c7ae4d600739277ce57293cfc8972a81
d6f887f8fdf1acb6c621364885ec34c1,c7b437cd5152d143f389fa2937dc6c0a
1c446b03412ff07d036facf3f132770a,c9628449bdceb538d1de21d3b26d40c4
47bb97764a63e4d6b720e42145a86336,c972d03440aff5b5e8d660e0f0cbff9a
f1b514ebb7a02978392f6e949a057c1a,c9a357f8f975947b0595bc6fd5cb4f3c
eb030cdca5917a32d805fdfe2faef0d9,ca0d4c29d5f85aa769044163c71a56f2
4c1184b45fecf51931e2a23b17918b4f,ca243ff6acbf68ce43541cc9dafc816c
a784a554df0d15962c693b93e4bfcea2,ca67a295e5550ff4702003e566e8f210
ce615bdf0bf37b04c7fa3acc3b5b78a8,cb4ca8b0b0a45aacb5a84057423c3086
41dd04d9ce886f107c41e6dd9776bdab,cbadfff45d63f3ca5c551da3d4dfb15b
6465e80f5638bb4eefdd1a48038999c1,cbafca5a1a1ce33d7b132c4e7970b110
08e0db80630a4d0f231d6643b78edf70,ccc00e838ec2936be8b327526db5af28
7ae0c325ae020a70f6c08085e4807757,cce38755bd1e3e0b389193ad037720b4
5e297d05afeb585bd54435373d992a8c,cce38755bd1e3e0b389193ad037720b4
49c8796813d6a5f9bdb56e2a512eadfc,ccffcfe24cbc3b9c933c113591ac79af
c4049b6a53af72d62c9bd58a441ca5f9,cd3e7a29a062911ab31a74e85bffbcb9
ade785cc26a8143aad8ef7922e5bc76b,cd3e7a29a062911ab31a74e85bffbcb9
576dd6861a7c14c26d3d1a2c3eb849a6,cdad9304b0d59f2e15d73f2d15417936
39e4862019ebcae7324404a74760ab6e,cdc0dab6fb259dc5189ce3410a55b40c
4dd8686b8521a0556b60b9f905f83b78,ce31a8f10edf9c39d82e0e5b18d7c0b7
2275f3f277c1094c5257216064e3ed11,ce7b17f6af9510a9fba15d3731cd9b89
05eff80ffb099775bd42aa775526f7e7,ce949ef378045ded8d8ba786696b80c8
95a06b502a846e56c89d0ca4954aeafe,cea196d4deaf52631234b87e8e555e90
c3d3cdd40aa470374fe521f2968843d5,cf69855dfa0a84cb31f0b93378917b93
667ba9461f998b3088b427ffe2a0e960,cfbe6832452ec2b2a641d019f5d89ad6
6a091e6f89ecd91f8e62781747c84095,d02b399f833d0b859b44d2b52a3f3422
115fd0a71c8fcf7a8d3d0a682e4f91f4,d07068a8d534e9e4627837bd8dbff773
a0aa53bb9135441f43bec8151d01e3b9,d0b78ffc0e66df4c7a34db8c88488f81
d0a33f2cbd08cc29aa298933908a3bba,d1129d0a9ee15bf39d37495ac9bc489f
03a6fd1efacdb1a2f1eb42dca75e7597,d1129d0a9ee15bf39d37495ac9bc489f
100733e7e328d700e518086e2c490c8b,d11abd33edd81cf436181d02f4715b54
b554cb075605ab1c478014bde4de692e,d11efcd220a9fb8ce6383b9c9d36860a
37f206fc7d7c9b4d438832d89cfe25c0,d17253de1bec907430e8dbe62d3d70d2
2386088d1d2fdd9236b59554f04c23de,d17253de1bec907430e8dbe62d3d70d2
e51d7a5dbdd3c332004eebd29633686f,d1e55c064499749c76271eeeda76b80b
18e1ab480ddbdae93811de4e96a43d3b,d21c1bf3924b2f12ff929b1423e04aa9
aa8a30694029403e7dd0750c673c582e,d2d6ec2b2cc9300d685c3b932c46d845
764859799fd4b6c67778da2770e2f3f9,d2ef798ff7931846c4f0bdc91d9a6845
2714dbd863282b1674df520c0861e186,d2f23ef8384804e7f5044edbd25536e0
990e7fb6cc4d11fd4d30145b7bc102ae,d2f23ef8384804e7f5044edbd25536e0
5042023a027566d9f03a36f880898c63,d320f131f5ee45b17cdec8f9b8ae7c29
9a505328006fb26242b0a9c0ea803157,d3304fb280fe59d903c042cc43b0bc49
02e9fc490faf52eb7948b5b07d9369f8,d42ab5308865f9c482f77c5f5fd6d660
26380533abf71809d72c8e1681b41195,d4560acd06ce0aa60ee0782422e7df28
01c286a7a7bf636bd667141ef639ddfc,d4e49a6f9cef4dc66fb3d7a6179937d7
1ec268e4db653cd9ee9ad9f25467fe53,d5731dc6fa32ed1332ff11a85827da49
8c88ba3901c92c39fe90788dbcc7fb99,d59fc7990eea4914199f3e5b81367fb9
37d3e37958db76e433ac935e2872b4b6,d601c465116437bb31cfa606e303ce40
9c41687694d09440614c299233a39718,d61342e70d7d0b467fba422387acb565
d6db5fa997aff0df0abcf601783421c9,d6301abed67e69967976c0e7ab42bf45
d797b439054d077665ded3c1ca1eff2b,d676adb03b8a4899213b918619651d08
3dc41558331a542316277a915d6e910f,d773943232035d24700d1a4208e80b26
8a581525a1744b906daa03c50a71dbd2,d773943232035d24700d1a4208e80b26
3e6959a4db14aaf11d8c5ad526572b1a,d83db88aef521a84068402b6552d6c8f
24c3f0a850001569ddaccb1482a56c2e,d95061aec55ba603a58f5ada748a51d2
d82ed6cace84897fc9a210c95c60c8d4,d9a6e7af836e67d39ca8140a8f689a4b
7898ca5742c30407c2cbc56f11ea9725,d9a76182d3751ced22684a38abf9b245
867de5dd452677ac1ad381e20cf8c7af,d9be2689855c4104e4267794d84179e1
a5ad5d7ad41d80a480fe5ba783284dc0,da88349e7232f8c22b9e6aeac36ed6b2
74e63b7ea889c61e53e86e35d15f20c2,da8c57d5330523d3afb969a076fb96f6
7d908a7f4cd29a4e3752a58e51ee2462,db0dd86ceab2a8dc628c19b559d979e0
90d7363040f4ddb646d3cf3ce0a8baa6,db5485b5d5fadc176ace4aee8f30a27c
5461abb606e8685382be4c9f65d86578,dbd3d01f6baf9294da98b1b8a2cc2a06
d117f65e16a1d72001fad6f9aec6f217,dbd3d01f6baf9294da98b1b8a2cc2a06
ed91a94bfb5bc6370b2c69aaa980dee9,dcb8c6cc6bf1abac1c7000c20ce56f03
56c713572d3468f3c727b170a54a0d0c,dcba0cf0d3122d8bd9f8808064217f90
6609bedc5b522d37bbdb543141f20408,dcf6dc2755472e45f692d1ee13b0f883
1ef2cc853abbb8a5425202dd464ead9d,ddcd372b555933045ce23fc5ef3e7569
23613f987066ea4f456b35c4089fb4e2,de4fcb5ee9872bc3f7e483fac202d451
f199cec32389fb83436ac720e4211b2c,de6cfb304a89c7fc3d7df10301ff549e
3142b04e84cd9d256954fa1c565949de,df2945d6761d475a748b80de36d7fcfc
45965b527cd6bc10bc070855e82ff4b5,df2945d6761d475a748b80de36d7fcfc
d715ee8701e234dd1aabc77cd9eb10e3,dfa722392ed554493b0818664877460c
ecc77af427427bb30c12a9a9954a1351,dfe3ed2d9155d303b218819597f5a0e4
f0000b54ce66824462c8832b4c5854db,e02ab174a29266ae7ff2b65c6d4b6250
75540297c246b401f95b33015aedaba6,e02d1782a5cf6b5463870a4440666c14
01dc1da6699ceb9631099d3b47c7cc02,e038f11ef0dae263edf3b487b0691959
572fbe7d662cd075e565d554df5eefff,e038f11ef0dae263edf3b487b0691959
21b522915e5f65e0fca785b59b19f74f,e038f11ef0dae263edf3b487b0691959
111f57b1711a3d8ed7e8ef47272245a7,e038f11ef0dae263edf3b487b0691959
93fc0ed638868eab47e411375c724264,e038f11ef0dae263edf3b487b0691959
2b3772932d821429f4cc25ecd079a841,e038f11ef0dae263edf3b487b0691959
04e83986e3614756d5a89c9f438c85e4,e038f11ef0dae263edf3b487b0691959
0394564937bc75a13a15d99c5d1bed86,e0393ed4dc15e0aa6e4b3066a4297716
7345cb37ba8ed9e5d6f6a2f66c746b33,e0393ed4dc15e0aa6e4b3066a4297716
6c39ee29451860a3ed51af06edb08b45,e0393ed4dc15e0aa6e4b3066a4297716
31d762a0f16545a604c96fe327d3b963,e05a2a5e47660389767ce3e7d2d42bdc
680b21cb950ad87ee33fdb5167de8b6d,e05a2a5e47660389767ce3e7d2d42bdc
065dd844087d2f3d9c7412ed71f534b6,e05a2a5e47660389767ce3e7d2d42bdc
d57331bf48700cf21fb5b79d86c5f4c3,e05d9e0c2bbf3f702a28b14a3f998e3a
a08a192467b171d883e1c6ff1cc736e6,e1a6684e1cd49b6db32ccd6f9e657ae7
72745ba3161813937a2506582f5a0311,e1d536b872a6228df5a3e7464f5b95fd
a9b2fe814464bb5c6325b119b3189d21,e1d536b872a6228df5a3e7464f5b95fd
efcb966cb316d155dfe516a3a3d6a586,e213f8d874e50c617d453de02d9e0be8
693723941e2776dd81b7a4bb323c85ae,e22ee7bea27c1033696370686f71eb94
963fe2c53856b8653c853b85f76f20f4,e24cc10ce97102d3ab21b029be37ce04
aac3b152e50a8597ec6fe57cacb5b1b4,e24cc10ce97102d3ab21b029be37ce04
cc3ad85cecf650d5a67f8324d6f4f881,e295697b54c89ea646bb6640c2461400
df87a533042e55bc3a2091eab0ee1e8b,e2ee88aa5a07f6b1418fa1b2d9d11b08
3266efff02fdf108794d15d849b6f78a,e345502b5063b4cb9dd7100d635cf388
c2d9059b09d9fa56247444ae19de1e93,e345502b5063b4cb9dd7100d635cf388
677b3b27340ec4a31e5f6ca8f21b9c77,e38df6c024f4f5c3b51fd1eb6fe169f7
a813684ff85d8b1832559d78b47f84dd,e3a1e52de435f58d6e795f66f4b9a424
2e866470b4a43600f7858e46544f7e60,e3a1e52de435f58d6e795f66f4b9a424
c77e6520d96e0653ad387c0f7b5027dd,e3fbcced63451f8127825ad11d2c73ce
2f2c38366a2dbb138f25e55f6f0e61a9,e4cb40e585307c580c55fce26aae4779
cef6464d031a1825893bc1cebda62dd9,e5340f7c8e3723bd57b684aebbc782a0
fa278d4fc891ebc6b65d320b54d1e590,e53b8bc69ddef97429309be54de79466
f0f6d0df26446824caaede711cac8b08,e5d7ab8b85ddc7510e2bc0fd15391c7b
cfde5788e90e6fab43440eb0faca30f9,e65d301a9c3e97ecc9aa7a349f75fca1
29158766e887e781647803c0ef1ab0cd,e686eecd3dbc0824dd8823f0b3228115
7bba948aa22e49c39184fc4a9161d88c,e69b1c07d2b9aa21dbd8f5afeeb2fe0f
250a961e4ea89d847789b2d613e3e08a,e6c893a5d3173c826a28d3960e160713
4bc04f42129a0b6e5b38c137c210cfd6,e6c893a5d3173c826a28d3960e160713
5e817411440a8939ddef0ac550d70a63,e7275821c4c31cf40d03907e5ff24ef5
276375feba9334b6e80b87de2196e415,e7303475ba1c37f575a11893de71ee7e
3416dd5f096df83b62582f6f7f90f009,e769a20ca04b8e9cd7e059df71cc3c2d
f4a044b090eaf45ae2f47722398a7760,e79f521af55e5b5c815479bda93c5070
c3e19c99529cc796f2d07bc182e42109,e7abc774a3058e3ad55f8139e5d16045
1a61fc01ed4e4f229a37cca06e7855d2,e7abc774a3058e3ad55f8139e5d16045
57e519a42e463fdb5cf52d64a9b4b3ec,e7abc774a3058e3ad55f8139e5d16045
dd20d3b9a2faa94090fbe1d058d8574d,e7fb147df051430d9d2c1904df440928
8259e03fee3e3478a58c8de1673601d2,e8780cbe83109305dcf8ba4218c0ef6f
971326bdd1bcc02c2ecf93de248306f7,e8780cbe83109305dcf8ba4218c0ef6f
0b144d9d351982d465719abe392815d2,e899c355ddfbc1f4abd444514dfe64ad
5a0d52dae27baff81cb32b93a906c93a,e8b268352f62663cfb71154934bb8426
7182418785b21bc56926972511f8ef79,e8b4357986256b5f2bcfaf65a6ede597
16498707c75f7bf496ef75ec42c1b25b,e926609a83ca0deccd5df8a2d9b578dc
844049f2c4cd594b0cc96e9d97e4e63f,e93bfe5a7411320c5c4995dff2c2db34
4a3ed7f6048c8e7c5f72f80c8c905fac,e98a24e0463c55f0b16be04ef9ed7503
cb63d02b45cee0348de1b488b09c4eec,e9c6f3ca4a71d11833d8232a6a3fc5f8
ed6b59a9f9bb0cadf2a4427077957d16,e9df5feb2c47645e552f6c20ec91689d
912eef9133725fa2bef628adaa00ad9a,ea1c5688a9936a5cae6bbcf9381e5222
390a1468679a334aa128c1f647e8f9f1,ea62aabb509e18ea11a2f13b6a36aa08
481d61bc5f9be1f1edf497133e7be93f,eac931e4000c5764fc125903999c6205
0811fda32e0f42a6f24f198115f1cfc7,eafed96d4517e17d366d774f930c0119
b9656b37cbd03b515073d51da1250ade,eb16a2e24df88461debc35934c8b3cd2
c3fb1e40911c1389563133ac336633d4,eb17dc4f9decb70e7a5959ad9ea4dc3e
64b572e5dbeb0c0a03e886ae7e1c233d,eb17dc4f9decb70e7a5959ad9ea4dc3e
92aa2454d4991ae86aa1f1793611219c,eb85ce1096209f28e6dcd9ca348c5720
97d77bb271b6faf404c08f2b31754bde,ebb756a2bd823376f68030b16a1925e3
f53f7fdd1dc6dd63efbe63e04f294d4b,ebf639f2680d395a520994e08c2ab57c
e1aa3104ea7878f17e762c1060836d87,ebfede3995d319105cc91f7964c4b4c5
7cc38c7841a8b5748c1ec3974a9d1e22,ebfede3995d319105cc91f7964c4b4c5
e3ca8ced615502a2bf7001b71eeea0ba,ec56591919409daf7c7fa960e80e51e6
a0dcdccf4ce5fb57333f25e369b26cf3,ed47395c704f9d18e9bb2beac7cb12c2
13cf875abad80d83143834aec79ce586,ee1d46c40acd91190839ae8522bfb455
caee90eee15fdd1c92f8b1d608da8c3b,ee8ef0e2d13b0222d69a955510b030f9
2dfb4c9af7a90fba4a2ad35cf3eaf89e,eedfb77b0159fe6e08f06f42bbb19eb4
2dbab5c34adc30ea426c7c874b13068b,eef6c445bb0f44ffb3f190b56e522f1b
ea62cc9f5d64c126ece23ff46a20c85a,ef135fb0c21586e4b652fb7abf52daab
dd2cac06ff3dd325085e4f5066c820d4,ef3c614c4cb3f0919f8d0fd90d4e0f2a
de696588889cc29b8835349c36fc2a4a,efa7d6cc636623398ca101c7c797f720
d37a98eb7aedbee329d65f1a45e78310,efdaeb238d3f9b7b4f7d50e0f5808888
50cd93bb9c57eea83d90216987620ed4,f00ca2c5795d2b84d045edfef4d89fb5
7c7923ec29d7dfccd0727679b72df6ae,f0916d9523a50ccbc2e6c56dfe14f0ab
1adda1fa3236fae9e683b872a8fce27c,f0b5cc58d858b0e7a253294d8f97e09e
2b064d0d1bb1113ff38046e960de0daf,f11cb4bd7e51d1f438fd5f8ed4758f60
fa809d7be26529bdab30bd2090784ff7,f11cb4bd7e51d1f438fd5f8ed4758f60
8cd6c886fa13851d614cd7a1ae3fff9a,f11cb4bd7e51d1f438fd5f8ed4758f60
25cd2067592d7a609edb14d127170257,f11cb4bd7e51d1f438fd5f8ed4758f60
f9cdd51064c5d7ac6de524d2742e6028,f13e49802f855f9e8566be4d8949daac
63e70fb2ea19741fe699a0f1deb023d8,f13e49802f855f9e8566be4d8949daac
92e20eab54bd82827ce734642848b05e,f14241f90cbaecdab5b044f5ae84f4aa
938df4ec7362c38a44e36cdef2c2face,f14241f90cbaecdab5b044f5ae84f4aa
9620a1996b5901dbe06684d995c689b2,f14b96d0c4fe480c993945a6e4460f55
bd3047c90f47474248b535eed6707d3e,f14b96d0c4fe480c993945a6e4460f55
6cc0f1d77eb8aa56898513f0043b5cf9,f162b868db462cfd8ca893b49ad4d0de
7756383664e6a16e8744e6e0a135f2b3,f18b7e4e3cec3cc6ffe2850551bd9e63
7aaeea2857f6a23f97b6b09db1488c39,f1e42495bf4f802b3f4fb4dde558f738
3d50104ac292404915bc80816059b167,f285ffe3def3284eaedc5f44510e2f3d
53313928aadb49960e99cbfc4c4d0e01,f2cd2938be33b6f1f5b9b94226e4a6a0
7d3d3a53dc01400f13f8e1a0f18b042a,f304ae19b8aa3b47c1694b689986c056
36b842915a4af9d93f25342f34eeca91,f339d1994a4f8cb4c57ced3020290555
f7f3c54edacda47d7d6c2cbf5b431d40,f339d1994a4f8cb4c57ced3020290555
debb29405914329ff36f963d2f1b8b6a,f39cc2478229e81f829a77942ec40a04
d897af0acbc652d8fcc54e52a2298f64,f3b31ecbaecb58a1c0585339ff4d557e
23ed1493af5379d1ce9638bf7b2511c9,f4169c213d90290d4a92678fa0a243e5
d4236ffe9570f59a92762528a1f7c6a0,f476fad25a2865448afce6405da1f77b
632ed46299b53b039f3a7ea0e48327fe,f491c4ca35fbb27fb4e9825db516bda5
6ac0ebf128ec9359ea36b32887aa4bdc,f495d36f871a997d91dd3e5c72ac6ead
c3d45288e09bcde03308a1860122b78d,f59764f4c01741b934ade4e3c8c9962d
7b38dcdd20ede0b1284d08adda939170,f59aed7bb7170fa25804085033b8288c
f6a610d2889fcfe87913babdd606d9ae,f5f4dc92f28521101dc1326bfd11940b
cc7371c3216b7bd4086ed6d097a7f835,f6c6f57bb125c02e9c362d54255fedc2
8c5b54faf7f21604b244eed20876a367,f6fe9c1f15e1d69275f8ee0a73b50403
32232f34c62a76088435f773dc7434e9,f6fe9c1f15e1d69275f8ee0a73b50403
35115d8dbf26b5af8ac4f9a994c47cbb,f73177730bc57d6fb260ada941fd4ae3
0584629dcca0aa9fbc4250b83252d403,f79e7fb87014b61ee74ae746fe1078d3
573ff81785c6981468d4157cd19d8852,f8551859fe9a34bac790e0cb84e61462
2daee6f019abd6447b07c2ede8ad4c08,f8551859fe9a34bac790e0cb84e61462
b1312c24fbc41cf823e82790d064b886,f8fc7dea7b8c508be95004910f6ee59b
75ed2971e0917d9f6e88436c47f31382,f8fc7dea7b8c508be95004910f6ee59b
1c4bd8e7f02d035ffbc2c6fc7fad58f2,f97343906f47dc7698c104acc9b4f7dc
105ff366955c0af2183077c32c879c07,fa26f0598008ad571f3976d6e144d60b
8f705ec5c6d5c78c64667c7f9c2f2303,fa4ea5751dddc58f8c3f8e04a77a702c
7341d2f51b332b9629a78691f5d7569b,fab0c2a6db66c122653165b93ae159bc
b59bef8c8d191753ab9fdb763abfffcd,fb595e52db8e0fa1fb97f7786fa155b5
ae1cf3c7f5ef1b53ad4dadbdd94784fb,fbc8a19b73abae322fc3fbcb82ba789c
71abb2a0186660ccbad40e77f860dc92,fbc8a19b73abae322fc3fbcb82ba789c
cd0582ff9e54cefa9c1f874c77747a26,fc89122ecc670aadc9b093b275ee235d
fc1bccbb90b721032fbe055529072ce7,fd0561f851a22b437a9a376846fbfed0
ba23b5851ab72f9ce7c3ecafe8bade33,fd3c9759b4ffd42fe88b1d191bae8866
51bce36b80abef0d4e5b1c41d2e257bf,fd3c9759b4ffd42fe88b1d191bae8866
568207bf79e92eabe7c5cc5284c14921,fd8213bf26e778e8ee5d13dbbe6ce609
9e2079e05839e7fb07aa779a92580292,fdb8df024d22d7f3c7151ab46934adb8
6adea757b175007bdf32078223bdc805,fe8f0a4a10145359b3ebcaff5b4ebe37
040976671f36ad59c11cbd008f775f7e,fe8f0a4a10145359b3ebcaff5b4ebe37
4fd5d99cd81ca53ca259648d6d64ec5f,ffaee69cf29b2103d890a2fb45858491
